,subwatershed,area,relief,avg_slope,drainage_density,relief_ratio,ruggedness,aae_area,buildings_aae_count,water_bodies_area,population,population_density,avg_median_income,housing_density,lu_22_area,lu_23_area,lu_24_area,lu_41_area,lu_82_area,avg_impervious_percent,orb100yr06h,orb100yr12h,orb100yr24h,orb25yr06h,orb25yr12h,orb25yr24h,orb2yr06h,orb2yr12h,orb2yr24h,orb50yr06h,orb50yr12h,orb50yr24h,orb100yr06ha_am,orb100yr12ha_am,orb100yr24ha_am,orb25yr06ha_am,orb25yr12ha_am,orb25yr24ha_am,orb2yr06ha_am,orb2yr12ha_am,orb2yr24ha_am,orb50yr06ha_am,orb50yr12ha_am,orb50yr24ha_am,policy_total_building_coverage_avg,claims_total_building_insurance_coverage_avg
12,51201130801,0.26639398332577285,0.3195266272189349,0.24181585040573236,0.5014016835533142,0.06003281849679674,0.30833380373839114,0.23033749412902738,0.05152414351227407,0.04888409584658701,0.0444772227562509,0.05237506518472958,0.3767502327342415,0.015869632003542376,0.019326635850443558,0.004684486938990006,0.0004678467945621203,0.12722784256194122,0.3194567109539159,0.01291850677100908,0.9765282434872326,0.9698798853728431,0.9646839096723074,0.9913719943422913,0.9916097164896136,0.9854282818043589,0.9959553470312247,0.9934375000000001,0.9918290854572713,0.9849868127409211,0.981166034582503,0.9757281553398058,0.9766225379399418,0.9699541984732823,0.964735230751786,0.9913616087233592,0.9916661020394336,0.9854695431472082,0.9962214555610317,0.9937986961361106,0.9923518164435946,0.9850341978736371,0.9812025234968458,0.9757488444684554,0.32237543827700554,0.09844323498594124
13,40500010701,0.367337898972197,0.0,0.0,0.2658960679035144,0.0,0.0,0.03706892209912502,0.03345022929592662,0.28482159233932763,0.02247339984752561,0.020415914638837393,0.3817048886967191,0.012068812657466104,0.02700433888152848,0.015372850012925317,0.0008453257282550787,0.008729886961783685,0.07776967914944526,0.02523176360698927,0.9315192158885738,0.92018779342723,0.8834682211783349,0.9498585572842998,0.9426212869612287,0.9128231120121643,0.964973305290406,0.9550781250000001,0.9409295352323838,0.9414350442956652,0.931413511602494,0.8985376962723242,0.9317403939296093,0.9203664122137404,0.8837169747136864,0.9500106209728811,0.9428145538315604,0.9130710659898478,0.967307376375883,0.9578629352838288,0.944474187380497,0.9416265998510192,0.9316338354577057,0.8987934449846929,0.18298807365442116,0.04889715088669068
14,51202060310,0.4911624083490848,0.33727810650887574,0.2046267987596064,0.3741848505938365,0.031085943045571395,0.24388119175845208,0.21908528438634892,0.01699487456164014,0.03045850325950063,0.11591921066878805,0.07958876654834715,0.3171647506837085,0.025665809444081308,0.013936056501202257,0.0018582453275637213,0.0002214643576179706,0.3004378466530402,0.4279074881879801,0.0077315314054467186,0.9639540882125356,0.9523199804889946,0.9357632010866489,0.9749646393210749,0.973002232898031,0.9575519513431323,0.979534055977997,0.9782812500000001,0.9724137931034482,0.9701088794211132,0.9629105868740759,0.9471413160733549,0.964094284791734,0.9524274809160305,0.9358770835695658,0.9750053104864407,0.9731011586150824,0.9576776649746194,0.9808608509939215,0.9796470027031324,0.9740726577437858,0.9702038328705898,0.9630487961890049,0.9472357284350801,0.37010366670065503,0.21009185107483247
15,51202040504,0.5098191438646988,0.17159763313609466,0.07193353140341752,0.3346413482188468,0.01951352052558283,0.11117813182972455,0.17036924764344638,0.07067709738332884,0.05085786352097676,0.46541151513142626,0.3141187360087773,0.5556245066138421,0.13265927896163368,0.2727352252331327,0.13544467502832505,0.016743018650084693,0.08575009106980645,0.48005192608832525,0.11913383137287899,0.9515088986329638,0.9362843729040913,0.8952968475861678,0.9672560113154172,0.9625143785100481,0.9346173340091233,0.9770263711373564,0.9743750000000001,0.9688905547226386,0.9602353418543317,0.9500546377836343,0.9159774661392784,0.9516306102680012,0.9364274809160305,0.8955096949767548,0.9673582100120373,0.9626668473473813,0.9347715736040609,0.9785608674223756,0.9759898235013515,0.9707839388145315,0.960384641430216,0.9501738122827348,0.9161414250555255,0.5743064688416477,0.24561776190128964
16,51201050405,0.2591889622469246,0.16516189952662721,0.06945373230686215,0.1820605391614445,0.01973719565550285,0.05909327048195116,0.043609693501048596,0.007553277582951173,0.0038050137534345572,0.07858508181687604,0.09160247071982233,0.30471035983391354,0.01924891841613297,0.027810290724787207,0.004594614335449159,0.00030707873181253534,0.022106602137028527,0.4657329581355992,0.015701784387640198,0.9511220015475885,0.9362843729040913,0.919180485596242,0.9659123055162658,0.9583192367548549,0.944817536746072,0.9801003073936256,0.9726562500000001,0.9637931034482758,0.9605058497328736,0.9487690428745901,0.9326381397578809,0.9512431385211495,0.9364274809160305,0.9193786143553692,0.9660128867804292,0.958466020733112,0.9449873096446701,0.981435846886808,0.9743202416918428,0.9659655831739962,0.9606555156768469,0.9488863138921078,0.932769073773936,0.1897946851709272,0.07612364602213138
17,51201040405,0.42468173637541545,0.1834319526627219,0.04879627202328726,0.30180898935240863,0.04019397097279376,0.10739467567933486,0.011304979853514948,0.0024278392230914483,0.012915262776175893,0.09872164583954832,0.07691709587460509,0.2829888181767734,0.012184513640603759,0.014406617667019193,0.0041069404067279585,0.0007307733341603162,0.057358443153844564,0.6557510850116044,0.009139663645794896,0.9442223368583957,0.9309188464118041,0.9074084554870112,0.9618104667609617,0.9535151228093917,0.9337303598580842,0.9747613654748423,0.9650000000000001,0.9553973013493253,0.9540136606478664,0.9425981873111782,0.9210715569938871,0.9443978043267678,0.9310534351145037,0.9075858940923007,0.9619061105997311,0.953655396707094,0.9339467005076143,0.9764251683916544,0.9671648910796629,0.9580879541108986,0.9541545337577029,0.9427706965366294,0.9212437721351822,0.38269437140419227,0.002586716660845273
18,71200011009,0.20309591299795976,0.28994082840236685,0.09520262578325786,0.3530648330981579,0.02136551600250048,0.19800920596298593,0.010313810309749585,0.002967359050445104,0.014987276379842313,0.0992354182549416,0.1357277463166683,0.5325096520730803,0.029273937407486492,0.044575799330419295,0.004005016210626946,8.374876195872417e-05,0.02735681992319156,0.3452647593894459,0.023248576725270337,0.9840727366520508,0.9736601426742272,0.9689852283660649,0.9854314002828853,0.980851207794844,0.9745311708058795,0.9790486976217441,0.9722656250000001,0.9649175412293852,0.9864069791032666,0.9783377257826058,0.9718926045786888,0.9841136583790766,0.9737404580152671,0.9690441093094455,0.9854846703958083,0.9809607696998441,0.9746192893401016,0.9804501396418597,0.9740022261090793,0.9670363288718928,0.9864562876684498,0.9784344019569977,0.9719671048682395,0.3446238613957729,0.2645310578681332
19,51201010404,0.22730736075947683,0.029585798816568046,0.0036363747913067635,0.3613072843924193,0.007520606417443548,0.02066868329251439,0.057008789602201064,0.0002697599136768276,0.013903244749593086,0.045836233661484746,0.06089950398479392,0.20782651048439654,0.010301531093412654,0.01637944015535006,0.0045420365886602665,0.00035891071651654975,0.04526413029424562,0.4042197554401392,0.012983120106603775,0.9192674748516896,0.9059813426010609,0.8781481691097401,0.9437765205091937,0.9355842749847757,0.9136467308667005,0.9660249150622876,0.956484375,0.9482008995502248,0.932440657334145,0.9209359130937841,0.8965000599304807,0.9194704552793025,0.9061984732824426,0.8783875722871075,0.9439212631877081,0.9357680059624636,0.9138959390862945,0.9682930836208313,0.959214501510574,0.9513575525812619,0.9326200311505384,0.9211407235740956,0.8967525061528303,0.07781383028038967,0.0
20,41000050104,0.19522168599018141,0.22485207100591714,0.07407313766403835,0.4459545471089354,0.031276187511426586,0.19327069087156093,0.039827042795919636,0.014297275424871863,0.009194559480317608,0.052034649253648896,0.07621986355692008,0.38968771726884405,0.0489691716368137,0.03471368354918264,0.01067494017464098,0.0018527076682728473,0.02928356352116559,0.27948395830078177,0.028037133028875488,0.9230074800103174,0.9131760258520822,0.8806384062482313,0.9429985855728429,0.9367345557886191,0.9105423213380639,0.9606859731435042,0.951484375,0.9395802098950524,0.9336579427875837,0.9248569775663688,0.896020616085341,0.9232160154988699,0.9134045801526717,0.8808821861889103,0.9431423918430929,0.936919845517989,0.9107868020304569,0.9632824051256776,0.9545237716648115,0.9432504780114722,0.9338389652603778,0.925067593665508,0.8962722852512155,0.3279464490867841,0.44779365285584616
21,51201111512,0.3966173709643093,0.2958579881656805,0.12547879339665885,0.5002048328764052,0.05070218996486637,0.2848210000719432,0.0,0.0,0.027570571354975964,0.06859690410686466,0.056733470933941293,0.206253510315572,0.01100086200124434,0.02694658536011062,0.010322564640320227,0.001397085990674442,0.09555877869506084,0.5469360239730419,0.01746306821957304,0.9642765024503483,0.9537833058959819,0.9322542305733206,0.9804101838755304,0.9782799918803708,0.9633806386213888,0.9893221161624333,0.986796875,0.9862818590704647,0.9733549739636168,0.9665745323648518,0.9486995085700587,0.9644171779141104,0.9538931297709923,0.932418641569339,0.9804574098987469,0.978386069516905,0.963515228426396,0.9900607852801051,0.9875973922722212,0.9870745697896749,0.9734543238301618,0.9666537916827604,0.948796446365328,0.10896769139710387,0.0
22,50902030505,0.26659277388526514,0.0,0.0,0.5318176390040718,0.0,0.0,0.09872283165152047,0.005395198273536552,0.024181549595279236,0.06779586109361707,0.07788094352493243,0.32377095867295463,0.01401881986151899,0.010703824931860343,0.0010701884871042503,0.00016215255385700262,0.24235893723321403,0.23031668380386014,0.007327651711348286,0.9273278307970081,0.9164075361258459,0.9008998811477729,0.9564356435643564,0.954056431422965,0.938545362392296,0.9797767351561236,0.9771875000000001,0.9705397301349324,0.943328599445459,0.9362987722568619,0.9207719045906748,0.9275427833387149,0.9165801526717556,0.9011225762558114,0.956524817673299,0.9541974388508707,0.9387055837563453,0.9811072778051586,0.9786134520591508,0.9723135755258125,0.943522719577436,0.936461954422557,0.920943634071673,0.24068224361737434,0.27400014152251584
23,51202030508,0.21202969085318102,0.20118343195266272,0.11118529150328033,0.5066385830938825,0.05044813386069485,0.19613932430468134,0.10101844410893665,0.0035068788777987588,0.008307744516890475,0.10960478195056736,0.14507673691469142,0.43672454628718055,0.012288767662391249,0.015409731422728635,0.0012467661675782185,5.583250797248278e-05,0.047050321077575105,0.3873196635351408,0.010396463753056674,0.9821382512251742,0.9659776842875434,0.9441394532797556,0.9881188118811881,0.9830164422491373,0.9669918905220477,0.985762821549911,0.9836718750000001,0.9810344827586206,0.9856630824372761,0.9745452208009255,0.9561308881697231,0.9822408782692928,0.9660458015267175,0.9442680576029029,0.9881753168590244,0.9830611830069789,0.9670685279187818,0.9866929521931986,0.9846557481316583,0.9821797323135755,0.9857113834902146,0.9746362817046479,0.9562398703403565,0.09479123619655683,0.02361876155556078
25,51201100407,0.08124617644558671,0.33727810650887574,0.15268207011815219,0.35635018614257896,0.09147300263207403,0.2324440872578452,0.06641082374965393,0.004316158618829242,0.004614895135438614,0.07516545681549494,0.17063026462578657,0.22246955138182584,0.016510190513730812,0.0088942601013574,0.002576497939175935,0.0015701446495123695,0.013682681221088787,0.20661712667268237,0.014295078626514506,0.9749806551457314,0.9582952259008597,0.9187843115060275,0.9847949080622347,0.9780770011502808,0.9493791180942728,0.9863290729655395,0.9812500000000001,0.9725637181409295,0.9805910597146144,0.968502924728418,0.9349154980222942,0.9750726509525347,0.9584122137404579,0.9189817439619005,0.9848474120229413,0.9781828037129887,0.9495558375634519,0.9872679480860851,0.9824296390523135,0.9742256214149139,0.9806324913658833,0.968585039268701,0.935050123056606,0.14816265444124527,0.12148919637697916
26,51201070103,0.27690465288926636,0.0,0.0,0.23757124023848228,0.0,0.0,0.07220302617081853,0.016455354734286484,0.0014029954549398815,0.05587965571723734,0.06292311447730024,0.29197710998857146,0.026428356140221584,0.029859681583897426,0.00987097705741673,0.0020963418430662317,0.006646507213916635,0.5025553966054418,0.02042714361626696,0.95318545266959,0.9390890799341504,0.9165204595619446,0.9675388967468175,0.9618377427430814,0.9444374049670553,0.9799385212748746,0.9746875,0.965367316341829,0.9620612700344899,0.9517901909108439,0.9311398777418195,0.9533096545043591,0.939236641221374,0.9167139131420796,0.9676414359555336,0.9619892946676605,0.9446065989847716,0.9812715623459833,0.9762283351884242,0.9674187380497131,0.9622130425949752,0.9519119351100812,0.93126838345639,0.21786715611581908,0.15364321642633558
27,50800030302,0.14536542114565665,0.0,0.0,0.47923571170242535,0.0,0.0,0.026984945424245562,0.0035068788777987588,0.006046456167044278,0.03845558907045864,0.07049401624503823,0.25907175322714154,0.01967784303121421,0.009943928223665006,0.0020838906875508406,0.0004880649243852358,0.04767827033223368,0.2854407632063965,0.009563818754474384,0.9075315965953058,0.8952502896164868,0.8770162431376988,0.9415841584158415,0.9365992286352256,0.9189685757729347,0.9724154667529525,0.9669531250000001,0.9583958020989505,0.9259484682491379,0.9168220093848427,0.8988373486755363,0.9077817242492735,0.8955114503816792,0.8773103526476925,0.9417262621256108,0.9367843349820448,0.9191624365482234,0.9742073270905208,0.9689934806805534,0.9609177820267686,0.926186767793052,0.9170207287240892,0.8990935830482021,0.21217544524597956,0.17361416816361544
28,51201010502,0.2758600719768817,0.03550295857988166,0.008936656153808713,0.43135664229760085,0.005351866767969277,0.0295310103211127,0.12243662440924045,0.006474237928243863,0.018134842671614516,0.045836233661484746,0.05236431712745157,0.20782651048439654,0.012990974383162492,0.013870383270391721,0.003317489802018977,0.00020755213735362729,0.037189678708782974,0.4513406528096983,0.01056156329009964,0.9199767861748775,0.9066520334125967,0.8782613617069444,0.9435643564356435,0.9351782935245958,0.9129498226051698,0.9653777705872836,0.9554687500000001,0.9470764617691154,0.932575911273416,0.9210644725846885,0.8962004075272684,0.9201808201485309,0.9068702290076335,0.8785009638280985,0.9437088437300858,0.9353614743546311,0.9131979695431474,0.9676359454575325,0.9582604547622833,0.9502868068833652,0.9327554682738538,0.9212694734131583,0.896452368089321,0.05516191181769211,0.009557111766135159
29,51402010404,0.3955639787188227,0.5665244221893492,0.5642831460798158,0.5688445407983937,0.11053001045254432,0.6193264142560478,0.1614374314927624,0.01132991637442676,0.030973971246660893,0.09753389240611224,0.08077581468267357,0.4024759533087016,0.01636060685309799,0.01315526960015719,0.0037858089965625108,0.00041061310776594807,0.32297794211660646,0.1388417636850045,0.008167889096122769,0.9673716791333506,0.9660996280714591,0.9647405059709095,0.9840169731258839,0.988091210501387,0.9850481500253422,0.9920724801812004,0.99140625,0.9913043478260869,0.9766686954757559,0.9775663688371794,0.9756082943785209,0.9674523732644495,0.9661679389312976,0.9647919265222815,0.9840685406783263,0.9881428281048852,0.9850888324873097,0.9926071956628881,0.9918906026395293,0.9918164435946462,0.9767725333513915,0.9776619029226215,0.9756287892430517,0.12748427833145687,6.146517231262403e-05
30,51201050504,0.19152247854539028,0.3076923076923077,0.05393068369384956,0.23340008798337442,0.02759408387819601,0.14012450187974024,0.0007408344600743549,0.0016185594820609657,0.0007032990582373839,0.023307589468217926,0.038402442012316795,0.2811271400743443,0.012058510213874288,0.009273974945359345,0.003195910576624732,0.000620513529386838,0.012394489699071731,0.39759598320738476,0.009250196780840469,0.9566030435904052,0.9420767026400829,0.9198596411794668,0.9719943422913719,0.964950267271128,0.9454510897110999,0.9827697783530173,0.9757031250000001,0.9640179910044977,0.9657807533644418,0.9545542199652889,0.9332973750449478,0.9567323216015499,0.9422290076335877,0.92000226783082,0.9721022445656022,0.9650382817264043,0.9456218274111676,0.9839001149991786,0.9771823819367148,0.9661950286806883,0.9658698449244938,0.9546800566499293,0.9334293775136563,0.11503487046884292,0.016429454463303295
31,51201061003,0.1954364954622933,0.10648743674556213,0.07354995202710732,0.552053949140746,0.025321079614270416,0.11301282984966728,0.0,0.0,0.003393470350561994,0.005601776658159039,0.014179660823530579,0.2085629337844081,0.0054953629983245066,0.022011958963426476,0.0008085431791744989,8.086696705972448e-05,0.05982883657144733,0.35512338284241546,0.012930084929317279,0.9682099561516637,0.9564050972501676,0.934235101024393,0.9785714285714284,0.9728669057446377,0.954067410035479,0.9805856657498786,0.973125,0.9640179910044977,0.9746398863866912,0.9653532172012598,0.9446242358863719,0.9682918953826283,0.9565190839694655,0.9343462977661867,0.9786164412660201,0.9729656480791382,0.9541878172588834,0.9818465582388698,0.9747972650659882,0.9661950286806883,0.974740976501659,0.9654306682116648,0.9447145687016028,0.0,0.0
32,51201060901,0.2999815632310211,0.11242603550295857,0.0822982748757243,0.602376848777911,0.023829852633325783,0.13007244737801474,0.0028037098929909335,0.0005395198273536552,0.0024183862965451667,0.04161556564685605,0.044578308107600925,0.21339387063248377,0.013475531581492312,0.03885521225912402,0.00800786294052623,0.0076300279827411985,0.055746639202555716,0.48405535716374615,0.025988202328115047,0.9643409852979109,0.9520760929211634,0.9282358933725734,0.9768033946251767,0.9707693348670411,0.9505828687278257,0.9809092379873807,0.973359375,0.9641679160419789,0.971731926692365,0.962010670437745,0.9400095888769029,0.9644817565385857,0.9521832061068701,0.928393241864157,0.9768462791191674,0.9708652347720035,0.9506979695431472,0.9821751273205191,0.9750357767530609,0.9663479923518163,0.9718290783503758,0.962147547315566,0.9401524701362627,0.10524635102477153,0.05695811008771284
33,71200010702,0.3862987406824356,0.28994082840236685,0.09156311876312763,0.4138493025571169,0.05851882584891226,0.2315184816817253,0.21609456405726965,0.0070137577555975175,0.11259356364587256,0.11947142209994807,0.1008631585965248,0.3554391242903651,0.03179252846850924,0.04062639725928152,0.00688043278916799,0.0005017105444240104,0.13219214634287513,0.4363262961186282,0.019112019028357737,0.9702734072736654,0.9614047923907079,0.9360461825796593,0.9785007072135784,0.9741525137018743,0.9547009630005069,0.9786442323248665,0.9710937500000001,0.9637181409295352,0.9752485291134105,0.968181526001157,0.9457629150185785,0.9703584113658379,0.9614656488549618,0.9361605624220434,0.978545634780146,0.9742529981706078,0.9548223350253808,0.980039428289798,0.9728891715694068,0.9658891013384321,0.9753504435565787,0.9682631646710442,0.9458550933429377,0.1433652325190981,0.009587292343189426
34,51402010801,0.19120023169757305,0.4911242603550296,0.181555988275593,0.45862773665649864,0.10676821360919174,0.43397811714835494,0.11591113717690593,0.01240895602913407,0.0325984982928915,0.03848873567790337,0.05898427264054179,0.25125584719113386,0.006909110824916326,0.022587591464478456,0.019813313378314008,0.01142233086077159,0.06987341810866848,0.2674039245232637,0.041261249373961945,0.9702089244261027,0.9728065361868179,0.9737393174486388,0.9857142857142857,0.9924216794099736,0.9904333502280791,0.9928814107749555,0.9930468750000001,0.993703148425787,0.9788327585040916,0.9829658674551648,0.9827400215749731,0.9702938327413626,0.9728854961832061,0.9738065540310694,0.9857678963393047,0.9924791652550986,0.9904822335025382,0.9933464760965993,0.993480680553347,0.9941108986615679,0.9789395273244396,0.9830050212437236,0.9827720751545711,0.10105631502774039,0.06818817841043634
