,subwatershed,area,perimeter,circulatory_ratio,relief,avg_slope,watershed_length,elongation_ratio,drainage_density,shape_factor,relief_ratio,ruggedness,aae_area,buildings_aae_count,x_area,buildings_x_count,water_bodies_area,dams_count,bridges_count,streets_km,railroads_km,population,population_density,median_income,housing_density,population_change,dependent_population_pct,dist_to_stream_avg,dist_to_stream_stdev,dist_to_stream_skewness,dist_to_stream_kurtosis,levee_length_km,levee_low_crest_elevation_m,lu_21_area,lu_22_area,lu_23_area,lu_24_area,lu_41_area,lu_82_area,avg_impervious_percent,orb100yr06h,orb100yr12h,orb100yr24h,orb25yr06h,orb25yr12h,orb25yr24h,orb2yr06h,orb2yr12h,orb2yr24h,orb50yr06h,orb50yr12h,orb50yr24h,orb100yr06ha_am,orb100yr12ha_am,orb100yr24ha_am,orb25yr06ha_am,orb25yr12ha_am,orb25yr24ha_am,orb2yr06ha_am,orb2yr12ha_am,orb2yr24ha_am,orb50yr06ha_am,orb50yr12ha_am,orb50yr24ha_am,flow_0_exceedence_prob,flow_0.1_exceedence_prob,flow_1_exceedence_prob,flow_10_exceedence_prob,flow_50_exceedence_prob,slope_of_flow_duration_curve,mean_policy,mean_claim,policy_total_building_coverage_avg,claims_total_building_insurance_coverage_avg
445,71200011309,46.15788573,35.88970878,0.450314471,36.78915405,1.8389148712158,3.280821361,2.336659489,0.9631458970000001,0.23319501399999998,0.011213398000000001,0.035433322999999996,3.3414763769999998,6,0.254701148,3,0.26546171399999996,0,1,67.87652337,4.485036788,20097,435.39689230000005,82158.0,20.36488425,827,39.1,357.03404680000006,272.61111919999996,1.188806205,1.107516432,0.0,0.0,0.769034185,1.8524242030000002,0.323705062,0.06369375299999999,6.500061541,24.16538915,2.1819190980000003,5401,6129,7670,3979,4552,5778,2140,2494,3075,4690,5342,6684,5379,6104,7639,3963,4533,5754,1970,2296,2831,4671,5320,6657,0.037608632999999995,0.017449982,0.005959463000000001,0.0013531910000000001,0.00043723,-0.013713882,119022.1498,9021.000078000001,26671.40721,15465.65753
446,51201020101,69.15019505,41.87173228,0.495634371,51.54028238,1.0611013174057,4.917548051,1.908108876,1.171743707,0.349706589,0.01048089,0.060392002,1.4885048419999998,3,0.0,0,0.148658096,0,19,101.6609682,6.532066027000001,6570,95.01057799,56826.5,4.815604638,632,43.55,357.70681349999995,254.2990911,0.642822882,-0.855305778,0.0,0.0,3.150206233,0.466124706,0.05799337,0.009171603,6.26487079,58.31267091,0.499882877,4167,4756,5395,3297,3778,4367,1937,2242,2659,3721,4255,4877,4150,4736,5373,3283,3762,4349,1783,2064,2448,3706,4237,4857,0.040741739,0.01860555,0.006103833,0.001957622,0.000483301,-0.017005054,130541.8902,5091.645543,23882.618140000002,3755.9321990000003
448,51202040501,48.66433192,42.15471931,0.34413451,27.67072534,1.2986141443253,3.205136725,2.45591811,1.030183197,0.21109714300000001,0.008633243,0.028505916,3.507987083,88,1.93663623,357,0.862515183,0,6,296.8052305,11.268667599999999,83724,1720.4387010000003,55549.92307999999,188.0432678,3826,39.10769231,371.50552949999997,258.87701069999997,0.801505727,0.092320126,0.0,0.0,12.79895557,12.3097743,5.158532908,2.250074874,2.702895462,10.02699066,21.28059387,4788,5389,5852,3701,4250,4773,2091,2485,2929,4227,4809,5310,4768,5367,5828,3686,4233,4753,1925,2288,2697,4210,4789,5288,0.037205486,0.027979152,0.012406018000000001,0.004388423,0.001586515,-0.016387835,190867.4282,2497.680052,30585.390710000003,16009.57623
450,51202011101,42.48931143,35.69682937,0.419015676,25.88407057,0.75034213066101,5.177621637,1.4205763999999999,0.688505006,0.630929636,0.00499922,0.017821312,4.106435071,12,0.0,0,0.192666465,0,6,122.05680670000001,2.316751999,26926,633.7123171000001,80429.0,14.70958175,5169,41.1,486.9736211,366.4462245,0.47413152799999997,-1.0165108809999999,0.0,0.0,1.8814196319999998,0.870980317,0.293682518,0.09748655199999999,1.276447435,36.04909443,1.581407666,4986,5592,6281,3809,4348,4991,2134,2509,2942,4382,4958,5624,4966,5569,6255,3793,4330,4971,1964,2310,2708,4364,4938,5601,0.067918659,0.028272133999999997,0.010261571,0.002871044,0.0005863519999999999,-0.023907873,189029.1687,2569.227982,49632.7038,54.54288609
451,51201030501,43.40592978,40.7791625,0.328006404,28.57425276,1.0657407045364,3.290088235,2.259550467,0.766700815,0.24938253,0.00868495,0.021907903,1.841553081,7,0.0,0,0.154371895,0,5,111.43674920000001,3.4735802710000003,17853,411.3032502,56529.25,11.79562338,-451,40.75,438.0690266,282.9177515,1.571950135,3.649725165,0.0,0.0,2.256358196,0.7175764720000001,0.110766222,0.025877057999999998,3.4582583039999997,35.35123351,1.005017757,4390,4956,5713,3471,3953,4601,2047,2368,2768,3926,4452,5150,4372,4936,5690,3457,3937,4582,1884,2180,2548,3910,4434,5129,0.041509193,0.017382894,0.005646683,0.002095923,0.00052438,-0.014616788,175804.0263,2757.955468,16601.98062,3313.575454
452,71200011302,47.57638018,50.42742398,0.235108155,44.43041537,1.4584593772888002,3.3151666389999996,2.347715104,0.8587328359999999,0.23100391,0.013402167,0.038153857,4.485266126,9,0.77445321,9,0.628642236,0,5,72.97244946,1.81842376,40878,859.2078642000001,80706.0,9.248286615,2628,41.5,566.1410854,426.7198755,0.756521185,-0.49725944299999997,0.0,0.0,1.001300243,1.201659017,0.167420118,0.004948383,3.625275971,35.16785014,1.217478514,5323,6053,7398,3953,4531,5581,2123,2475,2973,4634,5288,6452,5301,6028,7368,3937,4512,5558,1954,2278,2737,4615,5266,6426,0.019548287,0.012420513999999999,0.004528639,0.001039971,0.00019846799999999998,-0.00910498,147820.3922,2345.0133769999998,13704.52114,21640.5475
453,51202070606,46.66655695,32.20263058,0.56550041,28.51870455,1.0823006629943999,3.132840982,2.460478576,1.815675049,0.21031533600000002,0.009103145,0.0517807,21.43125532,109,0.0,0,0.610915264,1,1,155.90900990000003,5.02935433,15679,335.9793613,45656.5,27.57863627,-718,40.225,390.6417987,253.20485699999998,0.435162194,-0.8811245999999999,0.0,0.0,2.879683214,1.2456456409999999,0.503407512,0.289131372,11.35845876,20.7762504,2.6126506330000003,5134,5820,6834,3923,4522,5335,2188,2594,3090,4503,5149,6063,5113,5796,6806,3907,4503,5313,2014,2388,2845,4484,5128,6038,0.046039932,0.029302516,0.011519498999999999,0.0025742129999999997,0.000479178,-0.021081596,116365.0866,5154.656421,40745.32325,1459.829765
454,50800030804,69.00416386,49.97750558,0.34716506,146.5825843,5.944384098053,3.1237677010000002,3.000640578,1.49052438,0.141410664,0.046924930999999996,0.218484916,5.314956421000001,74,0.6044986920000001,13,0.33215992699999997,1,4,88.31520724,8.621089979,14132,204.79923540000001,54207.0,8.260371087000001,-338,40.8,254.8393432,207.48037209999998,1.3064752609999999,1.420994006,0.0,0.0,2.9522837269999997,0.75818515,0.110634761,0.049240455999999995,29.78171237,20.25584879,0.74765259,4221,4883,5722,3447,4027,4692,2111,2506,2904,3835,4459,5208,4204,4863,5699,3433,4010,4673,1943,2307,2674,3819,4441,5187,0.032589053,0.019763212,0.008556438000000001,0.002420925,0.000714327,-0.013704621,91435.71329,8370.377116,19895.443069999998,24651.07039
458,51201111508,43.28422256,40.72185805,0.328007908,39.12159966,1.5428441762923997,2.641260898,2.81066165,1.176845104,0.161173257,0.014811713,0.046040063,0.0,0,0.0,0,3.044011123,1,6,106.4522832,18.11069986,13678,316.0042896,44164.66667,24.97445804,-406,40.23333333,450.4296315,280.8985792,0.668487206,-0.11212517300000001,0.0,0.0,3.1769345760000003,1.120018803,0.317105772,0.092889881,7.75310099,18.4276682,1.975568652,5006,5687,6464,3881,4472,5193,2225,2624,3143,4425,5063,5819,4985,5664,6438,3865,4454,5172,2048,2416,2894,4407,5042,5795,0.034998719,0.019928397,0.009994004,0.002673852,0.00042096099999999997,-0.013318221000000002,32815.395880000004,0.0,512.3509762,0.0
459,51201111202,84.4675475,62.07038463,0.275505882,48.39353528,1.327698469162,5.9160577839999995,1.752942192,1.283529182,0.41435723799999996,0.008180030999999999,0.062114515,0.0,0,0.0,0,0.20428665,0,15,115.5369352,4.78041431,12752,150.9692228,62210.333329999994,3.942342472,-85,38.0,230.446348,236.813894,2.276367625,5.203311441,0.0,0.0,3.791239529,0.396941596,0.033832345,0.013248521000000001,13.95307949,62.23572123,0.48340562,4975,5652,6424,3866,4451,5165,2225,2620,3131,4402,5036,5785,4955,5629,6398,3850,4433,5144,2048,2412,2883,4384,5015,5761,0.050716091,0.02175629,0.010069415,0.002602872,0.000347973,-0.015558734,40300.55013,27949.32453,15511.301730000001,100.0361642
460,51202030802,70.96260949,44.49240294,0.45047191299999995,44.75634064,1.2702450752257999,5.43821415,1.747887765,1.1953424540000002,0.416757125,0.00822997,0.05349915400000001,19.19624968,9,0.0,0,0.269521978,0,15,98.50816591,5.866505266,13321,187.718576,58633.666670000006,4.255762326,302,40.66666667,341.3733308,202.64034619999998,0.789830736,0.380427264,0.0,0.0,2.248637022,0.7398214790000001,0.032318232,0.0045,7.343577472000001,56.35292354,0.5914376379999999,5202,5847,6641,3959,4527,5254,2202,2598,3112,4554,5163,5931,5181,5823,6614,3943,4508,5232,2027,2392,2865,4535,5142,5907,0.068186926,0.019001587,0.008984964,0.0024544379999999998,0.000450091,-0.015561001000000001,93299.61979,18808.50691,59423.163889999996,0.0
462,51202010809,89.72044934,67.09498846,0.250450059,39.09996904,1.5157170295715001,4.872818574,2.193413627,0.7807624759999999,0.264648261,0.008024097,0.030527789,11.58438344,334,0.460383379,12,8.601151333999999,0,21,518.0134848,15.16691452,112309,1251.765911,101130.5833,88.43023032,7312,38.5,466.91540089999995,315.4122756,0.91386812,0.6205432160000001,0.0,0.0,13.32371204,15.63221863,6.6702012260000005,0.662313065,4.986300572,37.0525672,12.31272984,4784,5385,5908,3704,4249,4794,2108,2493,2916,4229,4809,5348,4764,5363,5884,3689,4232,4774,1941,2295,2685,4212,4789,5326,0.0,0.0,0.0,0.0,0.0,0.0,172782.1102,6375.80242,45022.52221,26039.634009999998
464,51402010904,50.50161548,39.24107159,0.41212923,67.48676677,3.2551822662354,1.653645529,4.84914615,1.794009261,0.054147645,0.040810902999999996,0.121071885,15.86534262,35,0.0,0,0.739570803,1,5,95.17421618,0.0,6489,128.4909391,62699.5,6.65325251,551,44.15,239.77377620000001,142.0283241,0.973815744,1.826399035,0.0,0.0,2.22076464,0.371664569,0.012616769,0.00272289,15.91835976,24.90864803,0.493922651,5108,5965,7179,3970,4672,5605,2271,2702,3227,4521,5300,6371,5087,5941,7150,3954,4653,5582,2091,2488,2971,4502,5278,6345,0.048355089000000004,0.030720393,0.012323746000000002,0.0036907529999999997,0.0005159,-0.023175761,101728.9579,2424.286251,14148.23129,1467.81124
465,51202090105,71.18835309,43.54504379,0.471781978,96.13663156,6.4976692199707005,3.004992619,3.1682257739999997,0.9522193590000001,0.12684632,0.031992302,0.091543162,7.7750755510000005,12,0.0,0,6.686076954,0,3,89.58313688,4.018290675,12933,181.67297649999998,49928.33333,10.35281711,-446,41.6,415.137055,226.3363417,0.256255174,-0.459796273,0.0,0.0,2.8201696089999997,0.487406778,0.106777215,0.011434168,41.21463726,8.035374951,0.51653856,5021,5818,6981,3934,4600,5514,2273,2696,3219,4462,5194,6231,5000,5794,6953,3918,4581,5491,2092,2482,2964,4444,5173,6206,0.0,0.0,0.0,0.0,0.0,0.0,25107.7125,3502.1210979999996,4343.407753,0.0
466,51201060503,71.19138157,64.35223202,0.216028005,34.8792125,1.3661850690842,4.857710303,1.959914647,0.7795420009999999,0.33146356899999996,0.007180175,0.027189811,0.0,0,0.0,0,1.165146486,0,9,128.3927571,1.300279932,7204,101.1920241,55839.5,11.7851344,-290,40.7,388.8465329,363.65812589999996,1.5394259369999999,1.9276662130000002,0.0,0.0,2.8259994760000002,1.2657632620000001,0.100491991,0.003076034,3.137697167,60.22807122,0.903776646,4766,5397,6144,3694,4196,4837,2105,2417,2808,4217,4785,5476,4746,5375,6119,3679,4179,4817,1938,2225,2585,4200,4765,5454,0.022260804,0.009309073000000001,0.0025317160000000003,0.000725297,0.00021026,-0.008775395,135415.2505,8606.143022,31342.724060000004,1090.855866
468,40400010402,57.29360327,43.02259746,0.38897594700000004,80.19486803,1.3840678930283001,3.061349395,2.789942346,0.850896164,0.163576029,0.026195921,0.06823750599999999,11.48605198,44,0.0,0,1.196433844,1,6,110.78752469999999,21.04767039,24199,422.3682683,67364.75,14.94058588,747,39.15,438.0708695,385.8167602,1.258728109,0.5309183710000001,0.0,0.0,1.63705814,2.222401425,0.648106645,0.32480192399999996,7.738486233,23.72574558,2.720231295,5158,5884,7093,3863,4430,5355,2045,2385,2857,4492,5136,6189,5137,5860,7064,3847,4412,5333,1883,2196,2630,4474,5115,6164,0.021638145,0.008811336,0.002545431,0.000629593,8.71135e-05,-0.008830240999999999,205102.2411,13254.1662,36207.79282,31415.664989999997
470,50902030504,60.39578011,47.52128105,0.336078074,59.29221892,3.2694013118744,3.3972022760000002,2.5812909019999997,1.28715373,0.191089233,0.017453249,0.076318201,3.4603195660000003,2,0.0,0,0.862377313,1,6,83.10505302,0.0,25049,414.74751969999994,55398.6,8.195936853,46,40.38,257.171362,187.9625718,1.653845188,3.331243314,0.0,0.0,2.539731789,0.44154792,0.021162937000000003,0.0012590239999999999,24.02442483,22.88862382,0.436972797,4354,5005,5901,3520,4096,4810,2125,2520,2952,3935,4553,5354,4336,4984,5877,3505,4079,4790,1956,2320,2718,3919,4534,5332,0.07084902,0.034928608,0.014958103,0.001908566,0.00037888900000000004,-0.028597951,154282.4417,4528.782175,21929.555819999998,13965.67356
471,51202011601,99.31929979,50.94402117,0.480902538,111.9844007,4.2965068817139,2.48210301,4.530562048,1.67526943,0.06203059599999999,0.045116742,0.187604043,7.354834574,27,0.151953526,13,3.693306994,18,15,150.6798958,13.69570012,29624,298.2703268,70877.4,16.40164604,789,40.58,201.2027706,140.8876951,1.401504404,2.5644132330000002,0.0,0.0,4.820572565,0.6409453270000001,0.228099336,0.067338345,41.29489715,28.98531826,0.64895159,4894,5505,6184,3751,4307,4966,2092,2492,2988,4301,4890,5567,4874,5482,6159,3735,4289,4946,1926,2294,2751,4283,4870,5544,0.063447168,0.033177318,0.012931646000000002,0.003018655,0.000436985,-0.026831669,148309.8231,24525.11761,30649.763810000004,13285.461009999999
472,51202060102,66.22075861,47.95055881,0.361923406,55.800587,1.3852673768997,2.944943237,3.11799351,1.36501926,0.130966344,0.018947933,0.076168876,0.0,0,0.0,0,0.042167397,0,11,70.37151738,0.0,8111,122.4842507,53758.0,3.186312033,12,40.25,251.89389300000002,253.08878109999998,1.95242353,3.404251307,0.0,0.0,2.080055355,0.338785286,0.028887177000000003,0.006915878,3.960988198,57.46188783,0.35199305399999997,4451,5082,5804,3532,4096,4752,2077,2470,2934,3983,4587,5278,4433,5061,5780,3517,4079,4732,1912,2274,2701,3967,4568,5256,0.046639251,0.028349047000000002,0.012375125,0.0028592440000000004,0.000300234,-0.02019624,129956.9008,5751.917732,32157.836610000002,30100.67551
473,51201070406,41.65624777,37.10415814,0.380228658,36.99263303,1.3218101263046,8.792495917,0.82829103,0.9447632579999999,1.85585569,0.004207296,0.03494928,2.658574325,9,0.0,0,0.134586649,0,2,68.86958049,0.0,6168,148.0690252,69925.0,17.11627998,-493,41.6,212.1851188,219.2055199,1.940877275,3.71595613,0.0,0.0,1.52362199,0.535045516,0.09128469199999999,0.012419999,3.538519845,34.20554994,0.7932643290000001,4801,5421,6304,3697,4221,4961,2134,2483,2888,4246,4821,5616,4781,5399,6278,3682,4204,4941,1964,2286,2659,4229,4801,5593,0.030668503,0.011866233,0.006379361,0.002440037,0.000662044,-0.010672633999999999,147797.2281,9812.119044,17379.21393,10300.07175
474,51201040508,39.58806489,43.80188666,0.259291633,38.3139801,1.1882582902908,4.45554746,1.593441493,0.801863543,0.501461822,0.008599163,0.030722584,3.6905821189999997,9,0.0,0,0.15701582,0,9,47.95515768,0.0,7644,193.0884983,53501.0,3.460638968,-659,42.45,490.04486389999994,383.4271913,0.938734095,0.20152530100000002,0.0,0.0,1.329374078,0.202061253,0.015293435,0.000576343,3.909398303,33.12884984,0.374568105,4688,5300,6093,3637,4126,4791,2083,2391,2780,4150,4700,5425,4669,5278,6068,3622,4109,4771,1918,2201,2559,4133,4681,5403,0.026145677000000003,0.014343668,0.005482036,0.001862955,0.00043896800000000003,-0.011520048,129284.9554,5740.427964,20987.07359,25584.29047
475,51201060302,82.43047323,55.90951588,0.331379924,36.87097168,1.5672930479049998,4.363109923000001,2.348025457,0.6547301560000001,0.23094284699999998,0.008450616999999999,0.024140537000000004,5.416108595,16,0.029174402000000002,3,1.070477352,0,2,133.45767859999998,8.626728423,21594,261.9662262,62060.75,15.17642628,1911,39.95,574.4543697,518.6547095,2.054298549,6.12758426,0.0,0.0,4.4286162010000005,2.19730042,0.7071587640000001,0.5478474179999999,8.862337715,51.16976443,2.293510675,4607,5221,5855,3572,4052,4610,2016,2307,2676,4073,4619,5219,4588,5200,5831,3557,4035,4591,1856,2124,2464,4056,4600,5198,0.010207688000000001,0.003518143,0.001488548,0.000698327,0.000329465,-0.003141311,136234.4852,7364.284876999999,35957.08956,6606.491717
477,51202060203,47.831270700000005,43.2779,0.320914562,117.4114077,2.6296906471252,4.302443379,1.813826969,1.3392544229999999,0.387006633,0.027289472000000002,0.157243747,12.78201952,290,1.395742796,283,1.62412538,9,9,115.9816903,3.308321323,20780,434.4438209,82941.33333,31.82018746,3020,38.53333333,320.0412586,301.5905644,1.71718983,2.5487985319999997,0.0,0.0,4.126998212,1.639327863,0.930428512,0.42969969799999996,13.56863758,14.81045513,3.688250065,4954,5594,6452,3777,4350,5062,2089,2495,2950,4342,4952,5737,4934,5571,6426,3761,4332,5041,1923,2297,2716,4324,4932,5714,0.049504875999999996,0.0307476,0.012434046,0.001842921,0.00043540699999999996,-0.023985642,175410.5779,33508.247,41728.53915,79404.22707000001
479,51202060104,41.94850164,38.21080121,0.36103892600000004,57.71352156,2.0551369190216002,3.28863235,2.222275822,1.100841888,0.257818571,0.017549399,0.063533462,1.824602916,8,0.0,0,0.13678469199999999,1,6,60.56149529,5.008329211,13109,312.5022227,57748.666670000006,7.6999174560000005,-1381,39.6,257.7718405,187.07580190000002,2.260809655,15.74718837,0.0,0.0,1.383329779,0.520365866,0.035460102,0.0036,7.352214817999999,29.29628163,0.625860989,4680,5319,6100,3630,4204,4880,2064,2467,2923,4140,4750,5479,4661,5297,6075,3615,4187,4860,1900,2271,2691,4123,4731,5457,0.043471537000000005,0.02749347,0.012351579,0.002910189,0.000348974,-0.019107141,137277.4781,12869.617320000001,41427.4568,52179.07892
480,51202040704,91.16109889,69.02932038,0.24040983,63.40603286,0.9391013979911801,7.434279827999999,1.449175326,0.95270794,0.60627304,0.008528874,0.060407431,20.20571984,92,0.297412737,5,0.089838548,0,7,128.9204595,6.676259644,37446,410.76731689999997,69904.2,8.150406358,3357,39.34,424.71115180000004,327.8122872,0.8393604709999999,0.444258435,0.0,0.0,3.220937337,0.865411046,0.093732102,0.0033158790000000003,6.185498829,74.83907221,0.5637298820000001,4732,5329,5863,3647,4191,4757,2050,2442,2903,4172,4747,5307,4713,5307,5839,3632,4174,4737,1887,2248,2673,4155,4728,5285,0.032383845,0.019099147,0.009486038,0.00320309,0.000839161,-0.013452203000000001,135729.2494,12052.7524,43867.50505,32473.260660000004
481,50800030108,70.48201784,78.59111585,0.14339740199999998,96.52758281,2.0472497940063,2.9000604410000004,3.2665339380000002,1.543684761,0.119326189,0.03328468,0.149008159,10.55320358,277,0.30318654100000003,92,0.284961,1,19,144.8356169,18.13548118,23436,332.510344,55821.5,29.11380892,-1377,38.68333333,269.8240389,218.77886690000003,1.468159323,2.4769804619999998,0.0,0.0,4.4840266589999995,2.60648872,0.569833181,0.22253323,11.33317511,43.49760399,2.3968789580000003,4170,4806,5652,3391,3948,4635,2064,2446,2866,3780,4380,5142,4153,4786,5629,3377,3932,4616,1900,2252,2639,3764,4362,5121,0.044849333,0.024013354,0.010627234,0.002607815,0.00069065,-0.017541482,84386.96262,6211.928388,20581.52887,11990.461809999999
484,50800030203,43.49858818,33.25470898,0.49428647,61.58061425,1.8381195068359,2.978744041,2.498385516,1.210419462,0.203981702,0.020673349,0.074538374,3.961886203,28,0.23294066600000002,11,0.081597129,0,8,59.43930026,6.02711876,9277,213.27128969999998,54367.666670000006,9.494561025,-162,40.96666667,343.7199173,219.04277280000002,1.039852653,2.1286543,0.0,0.0,1.8148545569999999,0.356676857,0.04936058,0.008507314,5.807477523999999,31.87892964,0.5378983620000001,4079,4702,5526,3322,3863,4532,2027,2393,2805,3699,4284,5027,4062,4683,5503,3308,3847,4513,1866,2203,2582,3684,4266,5006,0.049709011,0.023030866,0.010169473,0.0023216020000000003,0.000592615,-0.016649215,107666.8142,9625.351513,14172.00409,18467.251119999997
487,71200020402,56.90148536,53.02559496,0.254309373,72.69755157,0.82603079080582,4.0056164260000005,2.124944061,0.592998693,0.281977928,0.018148905,0.043109552999999995,12.388252099999999,18,0.0,0,0.349063964,0,5,70.28435427,0.0,13146,231.0308759,49322.75,1.8804430030000001,-447,39.525,1214.874943,819.557961,0.069529457,-1.344831462,0.0,0.0,0.9523446109999999,1.300029181,0.18077684,0.010118853,1.92106067,50.43829163,1.178018928,5029,5714,6630,3871,4436,5166,2181,2542,2935,4437,5063,5877,5008,5691,6603,3855,4418,5145,2008,2340,2702,4419,5042,5853,0.017410446,0.009155128,0.004314018,0.002147543,0.000818742,-0.00633333,76431.82321,5972.124868999999,43659.263210000005,19983.411030000003
488,40400010505,50.5579109,41.32084279,0.37210083299999996,38.058838,1.3611007928848002,3.604770424,2.225727584,0.7945104690000001,0.257019516,0.010557908999999999,0.030238145,2.406467744,214,0.543430016,144,2.453454781,0,4,326.462834,28.84316411,75180,1487.007645,52826.133330000004,212.9637046,-1435,38.38,472.38133030000006,320.81652280000003,0.8494889259999999,0.790789152,0.0,0.0,5.8947965920000005,17.59418232,7.025768018,2.55261364,3.561427792,5.689387636,26.28477669,5353,6062,7349,3992,4554,5540,2123,2467,2949,4658,5290,6406,5331,6037,7319,3976,4535,5517,1954,2271,2715,4639,5268,6380,0.042265287,0.018822451,0.008488035,0.003181735,0.001685811,-0.014944903999999998,166310.4411,8568.099461,41190.48928,20339.43987
489,51402011002,45.15455063,36.48669775,0.426228289,49.33050764,2.1389627456665,2.6847907319999997,2.8241995639999997,1.256695127,0.15963178,0.018374061,0.061993409000000006,7.322796291,39,0.0,0,1.0735953390000001,1,1,88.93703273,6.244395443999999,17096,378.6107881,57559.666670000006,16.63176777,11,41.36666667,452.7817851,420.34143780000005,2.0786028880000003,4.08071133,0.0,0.0,2.315169924,0.32725709,0.085831663,0.038531812,10.17795321,22.90989439,0.74316752,5125,5998,7161,3993,4703,5616,2294,2727,3251,4541,5332,6369,5104,5974,7132,3977,4684,5593,2112,2511,2993,4522,5310,6343,0.04836566,0.027005215,0.009215128000000001,0.002778036,0.0006096669999999999,-0.021469547999999998,144457.0438,1886.2279199999998,13579.68794,19346.41147
490,41000030803,51.39126255,53.06298814,0.229358979,34.33293152,1.8124748468399001,4.301660944,1.880457518,0.9999561640000001,0.360066789,0.00798132,0.034331426,2.650946428,10,0.0,0,1.584631926,0,7,94.05102084,4.50585148,32439,631.2162494,78532.16667,17.74620733,553,42.58333333,309.2170774,234.76449399999998,1.075207455,1.342342001,0.0,0.0,3.1332431260000004,0.628008615,0.109260551,0.011321985,8.986579394,18.00814103,0.884306788,4365,5026,5616,3372,3880,4415,1896,2200,2556,3850,4430,4999,4347,5005,5593,3358,3864,4397,1745,2025,2353,3834,4412,4979,0.0,0.0,0.0,0.0,0.0,0.0,140506.7123,9005.872032,23579.63213,4462.246083
492,51202090602,62.41392664,45.42296476,0.38013723899999996,61.13973128,4.807612895965599,2.147029368,4.152004614,2.151353172,0.07385747599999999,0.02847643,0.131533155,10.32935156,1,0.0,0,1.5220225509999998,6,6,104.8660203,6.532760284,16678,267.2160028,67335.33333,5.73589933,-320,38.93333333,174.6595294,107.7436,1.553263734,3.4436341319999997,0.0,0.0,3.0455217039999996,0.22407650199999998,0.017306889,0.007363206999999999,26.42245288,16.91201961,0.38468971799999996,5088,5909,7114,3962,4644,5564,2270,2697,3211,4507,5260,6319,5067,5885,7085,3946,4625,5541,2090,2483,2956,4488,5238,6293,0.027680469,0.016873881,0.007275654,0.002495729,0.000613568,-0.01144116,142167.5476,2735.598027,59997.629010000004,45327.62654
493,51202050602,43.27355494,44.84988607,0.270339652,84.84822631,1.4475426673889,4.685797132,1.584100986,1.201407654,0.507392905,0.018107533000000002,0.101937309,10.85499015,41,0.12871080599999998,8,0.038003072,0,7,87.01620549,4.75774848,18399,425.1788425,58417.666670000006,9.520826300000001,-946,39.36666667,479.19303489999993,364.2057565,0.563542449,-0.94677926,0.0,0.0,1.7907973830000001,0.407625068,0.043903827,0.0047529040000000005,3.181380134,33.72917241,0.5816994910000001,4724,5361,6064,3641,4215,4851,2049,2454,2904,4165,4775,5447,4705,5339,6039,3626,4198,4831,1886,2259,2674,4148,4755,5425,0.033917424,0.019357849,0.009556006,0.0030929459999999996,0.0007148969999999999,-0.012091217,117423.2731,15867.16691,26412.63601,11347.754159999999
494,51202010108,43.92102661,37.56448236,0.391135765,48.27764496,1.4757890701293999,3.0266116060000003,2.470783017,0.7963708890000001,0.208564747,0.015951054,0.038446911,0.20332972,0,0.023991542,0,5.373858908,1,7,64.38866608,4.580423903,10832,246.6244721,56388.5,12.70462107,514,41.05,428.2599762,315.6731754,1.0095199959999999,1.0995368909999998,0.0,0.0,1.9952585409999999,0.265070583,0.029747836,0.003162711,4.892455834,27.14189713,0.47410383799999994,4153,4736,5472,3351,3858,4490,2014,2360,2780,3749,4297,4981,4136,4717,5450,3337,3842,4472,1854,2173,2559,3734,4279,4961,0.001182084,0.0011599660000000001,0.000868336,0.000511172,0.00047185099999999997,-0.000309577,80968.42749,10725.676790000001,26637.2274,226.07805840000003
496,51201060201,45.94039045,59.02304497,0.16571481,47.01041344,2.2654981613158998,8.208251535,0.931755025,0.801752659,1.466582948,0.0057272140000000004,0.037690724,0.523860884,7,0.12309104400000001,7,0.536485334,0,3,80.17988709,5.597304716,14822,322.63548169999996,56248.75,17.71861301,285,41.55,724.8780381,400.20417180000004,0.06231330400000001,-0.905323233,0.0,0.0,1.9303552990000001,0.849339725,0.266439056,0.084348411,4.92770346,31.83106013,1.385403395,4620,5252,5892,3580,4074,4634,2022,2319,2686,4083,4644,5249,4601,5230,5868,3565,4057,4615,1861,2135,2473,4066,4625,5228,0.021489214,0.01039202,0.00217119,0.000445372,4.82487e-05,-0.010478609,91881.37146000001,6664.492111,17034.85692,10205.66072
497,51402011202,136.74352050000002,64.95356567,0.40729645200000003,62.64884949,1.8845890760422,10.01178277,1.31794419,1.313767739,0.73302043,0.006257512,0.082306037,49.78100378,106,0.0,0,0.785334663,0,13,142.1039533,0.0,7262,53.10672105,50193.0,4.424341261,-309,41.5,253.524802,145.9670555,0.9639382670000001,1.611108855,0.0,0.0,3.94422917,0.476080501,0.113636566,0.029141679,16.965592,47.31053501,4.72941494,5036,6008,7272,3935,4704,5665,2279,2731,3266,4468,5337,6445,5015,5983,7242,3919,4685,5642,2098,2514,3007,4450,5315,6419,0.006307598,0.005797381,0.003957627,0.0023394229999999998,0.001123804,-0.002220878,88723.57421,3012.638128,57763.56257,22337.133830000002
